2024-07-24 12:33:27,073 INFO    StreamThr :31757 [internal.py:wandb_internal():86] W&B internal server running at pid: 31757, started at: 2024-07-24 12:33:27.072985
2024-07-24 12:33:27,075 DEBUG   HandlerThread:31757 [handler.py:handle_request():146] handle_request: status
2024-07-24 12:33:27,076 INFO    WriterThread:31757 [datastore.py:open_for_write():87] open: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240724_123327-broq2g9m/run-broq2g9m.wandb
2024-07-24 12:33:27,078 DEBUG   SenderThread:31757 [sender.py:send():379] send: header
2024-07-24 12:33:27,078 DEBUG   SenderThread:31757 [sender.py:send():379] send: run
2024-07-24 12:33:27,509 INFO    SenderThread:31757 [dir_watcher.py:__init__():211] watching files in: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240724_123327-broq2g9m/files
2024-07-24 12:33:27,509 INFO    SenderThread:31757 [sender.py:_start_run_threads():1124] run started: broq2g9m with start time 1721817207.071771
2024-07-24 12:33:27,516 DEBUG   HandlerThread:31757 [handler.py:handle_request():146] handle_request: check_version
2024-07-24 12:33:27,516 DEBUG   SenderThread:31757 [sender.py:send_request():406] send_request: check_version
2024-07-24 12:33:27,603 DEBUG   HandlerThread:31757 [handler.py:handle_request():146] handle_request: run_start
2024-07-24 12:33:27,608 DEBUG   HandlerThread:31757 [system_info.py:__init__():26] System info init
2024-07-24 12:33:27,608 DEBUG   HandlerThread:31757 [system_info.py:__init__():41] System info init done
2024-07-24 12:33:27,608 INFO    HandlerThread:31757 [system_monitor.py:start():194] Starting system monitor
2024-07-24 12:33:27,608 INFO    SystemMonitor:31757 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-24 12:33:27,608 INFO    HandlerThread:31757 [system_monitor.py:probe():214] Collecting system info
2024-07-24 12:33:27,609 INFO    SystemMonitor:31757 [interfaces.py:start():190] Started cpu monitoring
2024-07-24 12:33:27,610 INFO    SystemMonitor:31757 [interfaces.py:start():190] Started disk monitoring
2024-07-24 12:33:27,610 INFO    SystemMonitor:31757 [interfaces.py:start():190] Started gpu monitoring
2024-07-24 12:33:27,611 INFO    SystemMonitor:31757 [interfaces.py:start():190] Started memory monitoring
2024-07-24 12:33:27,612 INFO    SystemMonitor:31757 [interfaces.py:start():190] Started network monitoring
2024-07-24 12:33:27,618 DEBUG   HandlerThread:31757 [system_info.py:probe():150] Probing system
2024-07-24 12:33:27,619 DEBUG   HandlerThread:31757 [system_info.py:_probe_git():135] Probing git
