2024-07-23 18:21:50,301 INFO    StreamThr :20193 [internal.py:wandb_internal():86] W&B internal server running at pid: 20193, started at: 2024-07-23 18:21:50.301389
2024-07-23 18:21:50,302 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status
2024-07-23 18:21:50,304 INFO    WriterThread:20193 [datastore.py:open_for_write():87] open: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_182150-0mm8qd84/run-0mm8qd84.wandb
2024-07-23 18:21:50,305 DEBUG   SenderThread:20193 [sender.py:send():379] send: header
2024-07-23 18:21:50,308 DEBUG   SenderThread:20193 [sender.py:send():379] send: run
2024-07-23 18:21:50,723 INFO    SenderThread:20193 [dir_watcher.py:__init__():211] watching files in: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_182150-0mm8qd84/files
2024-07-23 18:21:50,723 INFO    SenderThread:20193 [sender.py:_start_run_threads():1124] run started: 0mm8qd84 with start time 1721751710.300177
2024-07-23 18:21:50,733 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: check_version
2024-07-23 18:21:50,733 DEBUG   SenderThread:20193 [sender.py:send_request():406] send_request: check_version
2024-07-23 18:21:50,894 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: run_start
2024-07-23 18:21:50,899 DEBUG   HandlerThread:20193 [system_info.py:__init__():26] System info init
2024-07-23 18:21:50,899 DEBUG   HandlerThread:20193 [system_info.py:__init__():41] System info init done
2024-07-23 18:21:50,899 INFO    HandlerThread:20193 [system_monitor.py:start():194] Starting system monitor
2024-07-23 18:21:50,900 INFO    SystemMonitor:20193 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-23 18:21:50,900 INFO    HandlerThread:20193 [system_monitor.py:probe():214] Collecting system info
2024-07-23 18:21:50,901 INFO    SystemMonitor:20193 [interfaces.py:start():190] Started cpu monitoring
2024-07-23 18:21:50,901 INFO    SystemMonitor:20193 [interfaces.py:start():190] Started disk monitoring
2024-07-23 18:21:50,902 INFO    SystemMonitor:20193 [interfaces.py:start():190] Started gpu monitoring
2024-07-23 18:21:50,902 INFO    SystemMonitor:20193 [interfaces.py:start():190] Started memory monitoring
2024-07-23 18:21:50,903 INFO    SystemMonitor:20193 [interfaces.py:start():190] Started network monitoring
2024-07-23 18:21:50,910 DEBUG   HandlerThread:20193 [system_info.py:probe():150] Probing system
2024-07-23 18:21:50,912 DEBUG   HandlerThread:20193 [system_info.py:_probe_git():135] Probing git
2024-07-23 18:21:50,916 DEBUG   HandlerThread:20193 [system_info.py:_probe_git():143] Probing git done
2024-07-23 18:21:50,916 DEBUG   HandlerThread:20193 [system_info.py:probe():198] Probing system done
2024-07-23 18:21:50,916 DEBUG   HandlerThread:20193 [system_monitor.py:probe():223] {'os': 'Linux-6.9.3-76060903-generic-x86_64-with-glibc2.35', 'python': '3.11.8', 'heartbeatAt': '2024-07-23T16:21:50.910585', 'startedAt': '2024-07-23T16:21:50.296801', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/train_mz.py', 'codePathLocal': 'train_mz.py', 'codePath': 'connect4mz/train_mz.py', 'git': {'remote': 'https://github.com/Skirlax/MuAlphaZeroLibrary.git', 'commit': 'd01a57f346dfcb33e57579b36a95666e87be4b8c'}, 'email': None, 'root': '/home/skyr/PycharmProjects/MuAlphaZeroBuild', 'host': 'pop-os', 'username': 'skyr', 'executable': '/home/skyr/miniconda3/envs/ai_stuff/bin/python', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 4.617000000000002, 'min': 800.0, 'max': 4620.0}, 'cpu_freq_per_core': [{'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.082, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 3.895, 'min': 800.0, 'max': 3900.0}, {'current': 3.902, 'min': 800.0, 'max': 3900.0}, {'current': 3.898, 'min': 800.0, 'max': 3900.0}, {'current': 3.9, 'min': 800.0, 'max': 3900.0}, {'current': 3.9, 'min': 800.0, 'max': 3900.0}, {'current': 3.9, 'min': 800.0, 'max': 3900.0}, {'current': 3.899, 'min': 800.0, 'max': 3900.0}, {'current': 3.899, 'min': 800.0, 'max': 3900.0}], 'disk': {'/': {'total': 906.9564056396484, 'used': 159.22407913208008}}, 'gpu': 'NVIDIA GeForce RTX 3070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070', 'memory_total': 8589934592}], 'memory': {'total': 31.198532104492188}}
2024-07-23 18:21:50,917 INFO    HandlerThread:20193 [system_monitor.py:probe():224] Finished collecting system info
2024-07-23 18:21:50,917 INFO    HandlerThread:20193 [system_monitor.py:probe():227] Publishing system info
2024-07-23 18:21:50,917 DEBUG   HandlerThread:20193 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-07-23 18:21:51,725 INFO    Thread-16 :20193 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_182150-0mm8qd84/files/conda-environment.yaml
2024-07-23 18:21:52,936 DEBUG   HandlerThread:20193 [system_info.py:_save_conda():222] Saving conda packages done
2024-07-23 18:21:52,940 INFO    HandlerThread:20193 [system_monitor.py:probe():229] Finished publishing system info
2024-07-23 18:21:52,942 DEBUG   SenderThread:20193 [sender.py:send():379] send: files
2024-07-23 18:21:52,942 INFO    SenderThread:20193 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-07-23 18:21:53,103 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: python_packages
2024-07-23 18:21:53,103 DEBUG   SenderThread:20193 [sender.py:send_request():406] send_request: python_packages
2024-07-23 18:21:53,105 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: stop_status
2024-07-23 18:21:53,105 DEBUG   SenderThread:20193 [sender.py:send_request():406] send_request: stop_status
2024-07-23 18:21:53,146 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-23 18:21:53,309 DEBUG   SenderThread:20193 [sender.py:send():379] send: telemetry
2024-07-23 18:21:53,544 INFO    wandb-upload_0:20193 [upload_job.py:push():131] Uploaded file /tmp/tmponneh3wkwandb/b3pwow7g-wandb-metadata.json
2024-07-23 18:21:53,653 DEBUG   SenderThread:20193 [sender.py:send():379] send: telemetry
2024-07-23 18:21:53,723 INFO    Thread-16 :20193 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_182150-0mm8qd84/files/conda-environment.yaml
2024-07-23 18:21:53,724 INFO    Thread-16 :20193 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_182150-0mm8qd84/files/wandb-metadata.json
2024-07-23 18:21:53,724 INFO    Thread-16 :20193 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_182150-0mm8qd84/files/requirements.txt
2024-07-23 18:21:53,766 DEBUG   SenderThread:20193 [sender.py:send():379] send: telemetry
2024-07-23 18:21:55,766 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:00,767 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:05,767 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:08,104 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: stop_status
2024-07-23 18:22:08,104 DEBUG   SenderThread:20193 [sender.py:send_request():406] send_request: stop_status
2024-07-23 18:22:08,109 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-23 18:22:11,353 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:16,354 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:21,361 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:21,730 INFO    Thread-16 :20193 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_182150-0mm8qd84/files/config.yaml
2024-07-23 18:22:23,104 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: stop_status
2024-07-23 18:22:23,104 DEBUG   SenderThread:20193 [sender.py:send_request():406] send_request: stop_status
2024-07-23 18:22:23,144 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-23 18:22:27,322 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:32,323 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:35,734 INFO    Thread-16 :20193 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_182150-0mm8qd84/files/output.log
2024-07-23 18:22:37,735 INFO    Thread-16 :20193 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_182150-0mm8qd84/files/output.log
2024-07-23 18:22:37,873 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:38,104 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: stop_status
2024-07-23 18:22:38,105 DEBUG   SenderThread:20193 [sender.py:send_request():406] send_request: stop_status
2024-07-23 18:22:38,109 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-23 18:22:43,336 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:49,165 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:49,738 INFO    Thread-16 :20193 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_182150-0mm8qd84/files/output.log
2024-07-23 18:22:50,903 DEBUG   SystemMonitor:20193 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-23 18:22:50,904 DEBUG   SenderThread:20193 [sender.py:send():379] send: stats
2024-07-23 18:22:53,104 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: stop_status
2024-07-23 18:22:53,104 DEBUG   SenderThread:20193 [sender.py:send_request():406] send_request: stop_status
2024-07-23 18:22:53,108 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-23 18:22:54,256 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:22:59,257 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:23:04,258 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:23:08,104 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: stop_status
2024-07-23 18:23:08,105 DEBUG   SenderThread:20193 [sender.py:send_request():406] send_request: stop_status
2024-07-23 18:23:08,145 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-23 18:23:09,282 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:23:14,283 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:23:19,283 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:23:20,905 DEBUG   SenderThread:20193 [sender.py:send():379] send: stats
2024-07-23 18:23:23,104 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: stop_status
2024-07-23 18:23:23,105 DEBUG   SenderThread:20193 [sender.py:send_request():406] send_request: stop_status
2024-07-23 18:23:23,145 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-23 18:23:24,337 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:23:29,338 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 18:23:34,339 DEBUG   HandlerThread:20193 [handler.py:handle_request():146] handle_request: status_report
