2024-07-23 11:18:41,148 INFO    StreamThr :23207 [internal.py:wandb_internal():86] W&B internal server running at pid: 23207, started at: 2024-07-23 11:18:41.147396
2024-07-23 11:18:41,150 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: status
2024-07-23 11:18:41,151 INFO    WriterThread:23207 [datastore.py:open_for_write():87] open: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_111841-ssyp6gxa/run-ssyp6gxa.wandb
2024-07-23 11:18:41,152 DEBUG   SenderThread:23207 [sender.py:send():379] send: header
2024-07-23 11:18:41,155 DEBUG   SenderThread:23207 [sender.py:send():379] send: run
2024-07-23 11:18:41,652 INFO    SenderThread:23207 [dir_watcher.py:__init__():211] watching files in: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_111841-ssyp6gxa/files
2024-07-23 11:18:41,652 INFO    SenderThread:23207 [sender.py:_start_run_threads():1124] run started: ssyp6gxa with start time 1721726321.147035
2024-07-23 11:18:41,662 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: check_version
2024-07-23 11:18:41,662 DEBUG   SenderThread:23207 [sender.py:send_request():406] send_request: check_version
2024-07-23 11:18:41,744 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: run_start
2024-07-23 11:18:41,751 DEBUG   HandlerThread:23207 [system_info.py:__init__():26] System info init
2024-07-23 11:18:41,751 DEBUG   HandlerThread:23207 [system_info.py:__init__():41] System info init done
2024-07-23 11:18:41,751 INFO    HandlerThread:23207 [system_monitor.py:start():194] Starting system monitor
2024-07-23 11:18:41,752 INFO    SystemMonitor:23207 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-23 11:18:41,753 INFO    HandlerThread:23207 [system_monitor.py:probe():214] Collecting system info
2024-07-23 11:18:41,753 INFO    SystemMonitor:23207 [interfaces.py:start():190] Started cpu monitoring
2024-07-23 11:18:41,754 INFO    SystemMonitor:23207 [interfaces.py:start():190] Started disk monitoring
2024-07-23 11:18:41,755 INFO    SystemMonitor:23207 [interfaces.py:start():190] Started gpu monitoring
2024-07-23 11:18:41,755 INFO    SystemMonitor:23207 [interfaces.py:start():190] Started memory monitoring
2024-07-23 11:18:41,756 INFO    SystemMonitor:23207 [interfaces.py:start():190] Started network monitoring
2024-07-23 11:18:41,763 DEBUG   HandlerThread:23207 [system_info.py:probe():150] Probing system
2024-07-23 11:18:41,764 DEBUG   HandlerThread:23207 [system_info.py:_probe_git():135] Probing git
2024-07-23 11:18:41,771 DEBUG   HandlerThread:23207 [system_info.py:_probe_git():143] Probing git done
2024-07-23 11:18:41,771 DEBUG   HandlerThread:23207 [system_info.py:probe():198] Probing system done
2024-07-23 11:18:41,771 DEBUG   HandlerThread:23207 [system_monitor.py:probe():223] {'os': 'Linux-6.9.3-76060903-generic-x86_64-with-glibc2.35', 'python': '3.11.8', 'heartbeatAt': '2024-07-23T09:18:41.763104', 'startedAt': '2024-07-23T09:18:41.143560', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/train_mz.py', 'codePathLocal': 'train_mz.py', 'codePath': 'connect4mz/train_mz.py', 'git': {'remote': 'https://github.com/Skirlax/MuAlphaZeroLibrary.git', 'commit': 'd01a57f346dfcb33e57579b36a95666e87be4b8c'}, 'email': None, 'root': '/home/skyr/PycharmProjects/MuAlphaZeroBuild', 'host': 'pop-os', 'username': 'skyr', 'executable': '/home/skyr/miniconda3/envs/ai_stuff/bin/python', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3.32655, 'min': 800.0, 'max': 4620.0}, 'cpu_freq_per_core': [{'current': 5.106, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 5.088, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 3.92, 'min': 800.0, 'max': 3900.0}, {'current': 3.949, 'min': 800.0, 'max': 3900.0}, {'current': 3.899, 'min': 800.0, 'max': 3900.0}, {'current': 3.947, 'min': 800.0, 'max': 3900.0}, {'current': 3.886, 'min': 800.0, 'max': 3900.0}, {'current': 3.884, 'min': 800.0, 'max': 3900.0}, {'current': 3.905, 'min': 800.0, 'max': 3900.0}, {'current': 3.87, 'min': 800.0, 'max': 3900.0}], 'disk': {'/': {'total': 906.9564056396484, 'used': 154.0373992919922}}, 'gpu': 'NVIDIA GeForce RTX 3070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070', 'memory_total': 8589934592}], 'memory': {'total': 31.19853973388672}}
2024-07-23 11:18:41,771 INFO    HandlerThread:23207 [system_monitor.py:probe():224] Finished collecting system info
2024-07-23 11:18:41,771 INFO    HandlerThread:23207 [system_monitor.py:probe():227] Publishing system info
2024-07-23 11:18:41,771 DEBUG   HandlerThread:23207 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-07-23 11:18:42,655 INFO    Thread-16 :23207 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_111841-ssyp6gxa/files/conda-environment.yaml
2024-07-23 11:18:43,640 DEBUG   HandlerThread:23207 [system_info.py:_save_conda():222] Saving conda packages done
2024-07-23 11:18:43,645 INFO    HandlerThread:23207 [system_monitor.py:probe():229] Finished publishing system info
2024-07-23 11:18:43,648 DEBUG   SenderThread:23207 [sender.py:send():379] send: files
2024-07-23 11:18:43,648 INFO    SenderThread:23207 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-07-23 11:18:43,654 INFO    Thread-16 :23207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_111841-ssyp6gxa/files/conda-environment.yaml
2024-07-23 11:18:43,655 INFO    Thread-16 :23207 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_111841-ssyp6gxa/files/wandb-metadata.json
2024-07-23 11:18:43,809 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: python_packages
2024-07-23 11:18:43,809 DEBUG   SenderThread:23207 [sender.py:send_request():406] send_request: python_packages
2024-07-23 11:18:43,810 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: stop_status
2024-07-23 11:18:43,811 DEBUG   SenderThread:23207 [sender.py:send_request():406] send_request: stop_status
2024-07-23 11:18:43,813 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-23 11:18:44,091 DEBUG   SenderThread:23207 [sender.py:send():379] send: telemetry
2024-07-23 11:18:44,358 DEBUG   SenderThread:23207 [sender.py:send():379] send: telemetry
2024-07-23 11:18:44,439 INFO    wandb-upload_0:23207 [upload_job.py:push():131] Uploaded file /tmp/tmp_0c4d1fiwandb/fm8iai73-wandb-metadata.json
2024-07-23 11:18:44,470 DEBUG   SenderThread:23207 [sender.py:send():379] send: telemetry
2024-07-23 11:18:44,655 INFO    Thread-16 :23207 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_111841-ssyp6gxa/files/requirements.txt
2024-07-23 11:18:45,655 INFO    Thread-16 :23207 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_111841-ssyp6gxa/files/output.log
2024-07-23 11:18:47,087 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 11:18:47,656 INFO    Thread-16 :23207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_111841-ssyp6gxa/files/output.log
2024-07-23 11:18:52,088 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 11:18:57,089 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 11:18:58,810 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: stop_status
2024-07-23 11:18:58,810 DEBUG   SenderThread:23207 [sender.py:send_request():406] send_request: stop_status
2024-07-23 11:18:58,815 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-23 11:19:03,070 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 11:19:08,071 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 11:19:13,077 DEBUG   HandlerThread:23207 [handler.py:handle_request():146] handle_request: status_report
2024-07-23 11:19:13,665 INFO    Thread-16 :23207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_111841-ssyp6gxa/files/config.yaml
