2024-07-23 10:57:22,769 INFO    StreamThr :17719 [internal.py:wandb_internal():86] W&B internal server running at pid: 17719, started at: 2024-07-23 10:57:22.769356
2024-07-23 10:57:22,771 DEBUG   HandlerThread:17719 [handler.py:handle_request():146] handle_request: status
2024-07-23 10:57:22,773 INFO    WriterThread:17719 [datastore.py:open_for_write():87] open: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_105722-bzf1emv0/run-bzf1emv0.wandb
2024-07-23 10:57:22,774 DEBUG   SenderThread:17719 [sender.py:send():379] send: header
2024-07-23 10:57:22,777 DEBUG   SenderThread:17719 [sender.py:send():379] send: run
2024-07-23 10:57:23,179 INFO    SenderThread:17719 [dir_watcher.py:__init__():211] watching files in: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240723_105722-bzf1emv0/files
2024-07-23 10:57:23,179 INFO    SenderThread:17719 [sender.py:_start_run_threads():1124] run started: bzf1emv0 with start time 1721725042.768796
2024-07-23 10:57:23,189 DEBUG   HandlerThread:17719 [handler.py:handle_request():146] handle_request: check_version
2024-07-23 10:57:23,189 DEBUG   SenderThread:17719 [sender.py:send_request():406] send_request: check_version
2024-07-23 10:57:23,277 DEBUG   HandlerThread:17719 [handler.py:handle_request():146] handle_request: run_start
2024-07-23 10:57:23,282 DEBUG   HandlerThread:17719 [system_info.py:__init__():26] System info init
2024-07-23 10:57:23,282 DEBUG   HandlerThread:17719 [system_info.py:__init__():41] System info init done
2024-07-23 10:57:23,282 INFO    HandlerThread:17719 [system_monitor.py:start():194] Starting system monitor
2024-07-23 10:57:23,283 INFO    SystemMonitor:17719 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-23 10:57:23,283 INFO    HandlerThread:17719 [system_monitor.py:probe():214] Collecting system info
2024-07-23 10:57:23,284 INFO    SystemMonitor:17719 [interfaces.py:start():190] Started cpu monitoring
2024-07-23 10:57:23,284 INFO    SystemMonitor:17719 [interfaces.py:start():190] Started disk monitoring
2024-07-23 10:57:23,285 INFO    SystemMonitor:17719 [interfaces.py:start():190] Started gpu monitoring
2024-07-23 10:57:23,286 INFO    SystemMonitor:17719 [interfaces.py:start():190] Started memory monitoring
2024-07-23 10:57:23,286 INFO    SystemMonitor:17719 [interfaces.py:start():190] Started network monitoring
2024-07-23 10:57:23,292 DEBUG   HandlerThread:17719 [system_info.py:probe():150] Probing system
2024-07-23 10:57:23,293 DEBUG   HandlerThread:17719 [system_info.py:_probe_git():135] Probing git
2024-07-23 10:57:23,299 DEBUG   HandlerThread:17719 [system_info.py:_probe_git():143] Probing git done
2024-07-23 10:57:23,299 DEBUG   HandlerThread:17719 [system_info.py:probe():198] Probing system done
